status_type,num_reactions,num_comments,num_shares,num_loves,cluster
video,1.0,0.0,0.0,0.0,1
video,94.99999999999999,129.0,56.0,12.0,1
video,1.0,1.0,0.0,0.0,1
video,2.0,0.0,0.0,0.0,1
video,1.0,1.0,0.0,0.0,1
video,83.0,96.0,330.0,9.0,1
video,5.0,1.0,0.0,0.0,1
video,103.0,115.99999999999999,356.0,13.0,1
video,2.0,1.0,0.0,0.0,1
video,237.0,338.0,310.0,43.0,1
video,2.0,1.0,0.0,0.0,1
video,0.0,1.0,0.0,0.0,1
video,3.0000000000000004,2.0,0.0,0.0,1
video,1.0,1.0,0.0,0.0,1
video,1.0,1.0,0.0,0.0,1
video,1.0,0.0,0.0,0.0,1
video,2.0,1.0,0.0,0.0,1
video,136.0,265.0,128.0,28.0,1
video,5.0,0.0,0.0,0.0,1
video,16.0,5.0,4.0,1.0,1
video,4.0,0.0,0.0,0.0,1
video,3.0000000000000004,1.0,0.0,0.0,1
video,4.0,0.0,0.0,0.0,1
video,1.0,0.0,0.0,0.0,1
video,3.0000000000000004,0.0,0.0,0.0,1
video,3.0000000000000004,0.0,0.0,0.0,1
video,1.0,0.0,0.0,0.0,1
video,7.0,0.0,0.0,0.0,1
video,2.0,0.0,0.0,0.0,1
video,1.0,0.0,0.0,0.0,1
video,2.0,0.0,0.0,0.0,1
video,1.0,0.0,0.0,0.0,1
video,3.0000000000000004,0.0,0.0,0.0,1
video,8.0,0.0,0.0,0.0,1
video,3.0000000000000004,0.0,0.0,0.0,1
video,3.0000000000000004,0.0,0.0,0.0,1
video,0.0,0.0,0.0,0.0,1
video,5.0,0.0,0.0,0.0,1
video,0.0,0.0,0.0,0.0,1
video,2.0,0.0,0.0,0.0,1
video,3.0000000000000004,0.0,0.0,0.0,1
video,2.0,0.0,0.0,0.0,1
video,3.0000000000000004,0.0,0.0,0.0,1
video,2.0,0.0,0.0,0.0,1
video,4.0,0.0,0.0,0.0,1
video,2.0,0.0,0.0,0.0,1
video,2.0,0.0,0.0,0.0,1
video,8.0,0.0,0.0,0.0,1
video,2.0,0.0,0.0,0.0,1
video,3.0000000000000004,0.0,0.0,0.0,1
video,3.0000000000000004,0.0,0.0,1.0,1
video,1.0,0.0,0.0,0.0,1
video,4.0,0.0,0.0,1.0,1
video,3.0000000000000004,0.0,0.0,0.0,1
video,3.0000000000000004,0.0,0.0,0.0,1
video,3.0000000000000004,0.0,0.0,0.0,1
video,6.000000000000001,0.0,0.0,0.0,1
video,4.0,0.0,0.0,0.0,1
video,7.0,0.0,0.0,0.0,1
video,7.0,0.0,0.0,0.0,1
video,2.0,0.0,0.0,0.0,1
video,2.0,0.0,0.0,0.0,1
video,0.0,0.0,0.0,0.0,1
video,7.0,0.0,0.0,0.0,1
video,0.0,0.0,0.0,0.0,1
video,5.0,0.0,0.0,0.0,1
video,2.0,0.0,0.0,0.0,1
video,8.0,0.0,0.0,0.0,1
video,0.0,0.0,0.0,0.0,1
video,0.0,0.0,0.0,0.0,1
video,4.0,1.0,0.0,0.0,1
video,14.0,1.0,0.0,0.0,1
video,10.0,0.0,0.0,0.0,1
video,9.0,0.0,0.0,0.0,1
video,1.0,0.0,0.0,0.0,1
video,2.0,0.0,0.0,0.0,1
video,6.000000000000001,0.0,0.0,0.0,1
video,0.0,0.0,0.0,0.0,1
video,8.0,0.0,0.0,0.0,1
video,6.000000000000001,0.0,0.0,0.0,1
video,4.0,0.0,0.0,0.0,1
video,1.0,0.0,0.0,0.0,1
video,0.0,0.0,0.0,0.0,1
video,0.0,0.0,0.0,0.0,1
video,0.0,0.0,0.0,0.0,1
video,2.0,0.0,0.0,0.0,1
video,0.0,0.0,0.0,0.0,1
video,12.000000000000002,0.0,0.0,0.0,1
video,4.0,0.0,0.0,0.0,1
video,3.0000000000000004,0.0,0.0,0.0,1
video,1.0,0.0,0.0,0.0,1
video,1.0,0.0,0.0,0.0,1
video,5.0,0.0,0.0,0.0,1
video,0.0,0.0,0.0,0.0,1
video,5.0,0.0,0.0,0.0,1
video,0.0,0.0,0.0,0.0,1
video,6.000000000000001,0.0,0.0,0.0,1
video,6.000000000000001,0.0,0.0,0.0,1
video,3.0000000000000004,0.0,0.0,0.0,1
video,5.0,0.0,0.0,0.0,1
video,0.0,0.0,0.0,0.0,1
video,2.0,0.0,0.0,0.0,1
video,7.0,0.0,0.0,0.0,1
video,2.0,0.0,0.0,0.0,1
video,5.0,0.0,0.0,0.0,1
video,3.0000000000000004,0.0,0.0,0.0,1
video,5.0,0.0,0.0,0.0,1
video,0.0,0.0,0.0,0.0,1
video,1.0,0.0,0.0,0.0,1
video,1.0,0.0,0.0,0.0,1
video,13.0,0.0,0.0,0.0,1
video,8.0,0.0,0.0,0.0,1
video,90.0,168.0,56.0,13.0,1
video,3.0000000000000004,0.0,0.0,0.0,1
video,3.0000000000000004,0.0,0.0,0.0,1
video,103.0,330.0,152.0,17.0,1
video,1.0,0.0,0.0,0.0,1
video,3.0000000000000004,0.0,0.0,0.0,1
video,113.0,525.0,124.0,18.0,1
video,1.0,0.0,0.0,0.0,1
video,5.0,0.0,0.0,0.0,1
video,8.0,0.0,0.0,0.0,1
video,166.0,336.0,147.0,18.0,1
video,2.0,0.0,0.0,0.0,1
video,4.0,0.0,0.0,0.0,1
video,2.0,0.0,0.0,0.0,1
video,5.0,0.0,0.0,0.0,1
video,300.0,860.0,274.0,35.0,1
video,8.0,1.0,0.0,0.0,1
video,3.0000000000000004,1.0,0.0,0.0,1
video,171.0,437.0,129.0,28.0,1
video,94.99999999999999,131.0,65.0,13.0,1
video,100.00000000000001,204.0,94.0,18.0,1
video,2.0,0.0,0.0,0.0,1
video,1.0,0.0,0.0,0.0,1
video,4.0,0.0,0.0,1.0,1
video,5.0,0.0,0.0,1.0,1
video,2.0,1.0,0.0,0.0,1
video,275.0,401.0,351.0,49.0,1
video,0.0,0.0,0.0,0.0,1
video,0.0,0.0,0.0,0.0,1
video,0.0,0.0,0.0,0.0,1
video,1.0,0.0,0.0,0.0,1
video,0.0,0.0,0.0,0.0,1
video,0.0,0.0,0.0,0.0,1
video,1.0,0.0,0.0,0.0,1
video,106.0,283.0,179.0,16.0,1
photo,10.0,1.0,0.0,0.0,0
video,1.0,0.0,0.0,0.0,1
video,3.0000000000000004,0.0,0.0,0.0,1
video,60.0,442.0,85.0,8.0,1
video,2.0,0.0,0.0,0.0,1
video,1.0,1.0,0.0,0.0,1
video,231.0,331.0,197.0,46.0,1
video,2.0,0.0,0.0,0.0,1
video,0.0,0.0,0.0,0.0,1
video,138.0,119.0,81.0,19.0,1
photo,799.0000000000001,112.0,22.0,4.0,0
status,1304.0,525.0,5.0,8.0,1
photo,16.0,50.0,0.0,0.0,0
video,993.0,1131.0,351.0,90.0,1
video,1179.0,902.0000000000001,532.0,152.0,1
video,1143.0,1242.0,588.0,220.0,1
video,337.0,0.0,41.0,2.0,1
video,795.0000000000001,799.0,564.0,129.0,1
video,875.0,1177.0,366.0,102.0,1
video,1120.0,909.0000000000001,601.0,150.0,1
video,1172.0,1561.0,1100.0,132.0,1
video,1360.0,1358.0,597.0,278.0,1
video,1489.9999999999998,2117.0,503.00000000000006,129.0,1
video,1405.0,1156.0,607.0,237.0,1
video,958.0,1249.0,335.0,97.0,1
video,355.0,4.0,29.0,0.0,1
video,874.0,1099.0,541.0,120.0,1
video,1174.0,1472.9999999999998,404.0,236.0,1
video,1119.0,1585.0,544.0,108.0,1
photo,1206.0,144.0,5.0,17.0,0
video,1245.0,1325.0,352.0,207.0,1
video,1280.0,922.9999999999999,529.0,119.0,1
status,798.0000000000001,75.0,0.0,4.0,1
video,1237.0,1230.0,341.0,164.0,1
video,1406.0,1609.0,726.0,221.0,1
video,1215.0,1131.0,364.0,162.0,1
video,1380.0,1330.0,506.0,206.0,1
video,1319.0,1293.0,377.0,246.0,1
video,1695.0,2279.0,677.0,289.0,1
photo,1090.0,176.00000000000003,11.0,6.0,0
video,1159.0,1153.0,415.0,138.0,1
video,1355.0,1484.0,517.0,160.0,1
video,1312.0,1765.0,570.0,160.0,1
video,1585.0000000000002,1913.0,628.0,264.0,1
status,1481.9999999999998,588.0,5.0,14.0,1
video,1126.0,1220.0,375.0,141.0,1
video,1959.0,6174.0,1330.0,202.0,1
video,1197.0,1727.0,416.0,150.0,1
video,565.0,3.0,83.0,3.0,1
video,1368.0,1794.0,718.0,306.0,1
video,1741.0,2257.0,2139.0,504.0,1
video,1489.9999999999998,1671.0,568.0,176.0,1
video,260.0,11.000000000000002,29.0,2.0,1
video,1172.0,1468.9999999999998,429.0,132.0,1
video,426.0,5.0,70.0,2.0,1
video,1334.0,1845.9999999999998,770.0,310.0,1
video,1502.9999999999998,1920.0,866.0000000000001,330.0,1
video,1280.0,1568.0,476.00000000000006,194.0,1
video,1678.0,1499.0,685.0,165.0,1
video,1290.0,1530.0,627.0,149.0,1
video,1309.0,1267.0,413.0,100.0,1
video,1220.0,1477.9999999999998,905.0,131.0,1
video,1212.0,2092.0,750.0,336.0,1
photo,350.0,24.0,2.0,4.0,0
video,1307.0,1250.0,747.0,293.0,1
video,1309.0,1489.0,684.0,188.0,1
video,1554.0000000000002,2185.0,1122.0,329.00000000000006,1
video,1758.0,1890.0,718.0,385.00000000000006,1
video,285.0,0.0,24.0,4.0,1
video,1372.0,1778.0,1618.0,326.0,1
video,1753.0,1936.0,525.0,264.0,1
status,818.0,39.0,5.0,1.0,1
video,252.0,5.0,24.0,3.0,1
video,1386.0,1439.9999999999998,410.0,349.00000000000006,1
video,1611.0,2314.0,1041.0,316.0,1
video,1970.0,2903.0,3424.0,482.0,1
status,863.0,121.0,22.0,4.0,1
video,396.00000000000006,2.0,67.0,1.0,1
video,1303.0,2153.0,796.0,291.0,1
photo,816.0,33.0,25.0,3.0,0
video,1355.0,1360.0,536.0,228.0,1
video,1236.0,771.0,334.0,142.0,1
video,813.0,542.0,165.0,83.0,1
video,1134.0,1076.0,295.0,163.0,1
video,310.0,3.0,27.0,3.0,1
video,1615.0,1497.0,550.0,263.0,1
status,518.0,16.0,0.0,1.0,0
video,1041.0,1151.0,340.0,141.0,1
video,239.0,3.0,20.0,1.0,1
video,1228.0,887.0,408.0,259.0,1
video,1203.0,647.0,241.0,145.0,1
video,1841.0,1389.0000000000002,526.0,299.0,1
status,386.00000000000006,19.0,1.0,2.0,0
status,333.0,27.0,0.0,0.0,0
video,2173.0,2925.0,818.0,402.99999999999994,1
status,464.0,13.0,2.0,4.0,0
video,1516.9999999999998,1132.0,318.0,145.0,1
video,2237.0,2571.0,815.0,376.0,1
status,701.0,57.00000000000001,0.0,2.0,1
video,352.0,3.0,35.0,3.0,1
video,1166.0,878.0,254.00000000000003,320.0,1
video,153.0,0.0,12.0,2.0,1
video,1412.0,1247.0,739.0,265.0,1
video,1512.9999999999998,1309.0,396.0,159.0,1
video,173.0,0.0,11.0,0.0,1
video,1886.0,2059.0,544.0,406.99999999999994,1
video,341.0,0.0,51.0,2.0,1
video,1012.0,916.0000000000001,396.0,220.0,1
video,238.0,0.0,19.0,2.0,1
video,1411.0,1276.0,453.99999999999994,234.0,1
status,368.99999999999994,57.99999999999999,1.0,0.0,0
status,855.0,93.0,4.0,6.0,1
video,721.0,436.0,113.00000000000001,62.0,1
video,98.00000000000001,1.0,9.0,1.0,1
video,255.0,2.0,41.0,2.0,1
video,1050.0,1403.0000000000002,508.00000000000006,221.0,1
video,183.0,0.0,11.0,0.0,1
video,1891.0,1624.0,528.0,482.0,1
status,364.0,2.0,0.0,2.0,0
video,993.0,636.0,193.0,94.0,1
video,2046.0,1626.0,488.99999999999994,247.0,1
status,147.0,6.0,2.0,0.0,0
video,1386.0,851.0,510.0,249.0,1
status,581.0,40.0,3.0,3.0,0
photo,382.99999999999994,5.0,6.0,2.0,0
photo,363.0,0.0,10.0,0.0,0
photo,952.0,19.0,24.0,3.0,0
photo,343.0,5.0,8.0,0.0,0
photo,952.0,19.0,24.0,3.0,0
video,254.0,11.000000000000002,27.0,1.0,1
video,744.9999999999999,932.9999999999999,236.0,102.0,1
video,364.0,3.0,43.0,1.0,1
video,1732.0,1950.0,747.0,409.00000000000006,1
video,1303.0,996.0,254.00000000000003,159.0,1
video,171.0,1.0,16.0,1.0,1
video,126.0,1.0,6.0,1.0,1
video,1712.0,1726.0,560.0,364.0,1
video,1809.0,1384.0,549.0,267.0,1
photo,655.0,45.99999999999999,14.0,2.0,0
video,359.0,2.0,37.0,3.0,1
video,1798.0,1650.0,635.0,283.0,1
status,1394.0,239.0,7.0,8.0,1
video,201.0,5.0,26.0,1.0,1
video,2399.0,2458.0,1430.0,529.0,1
status,1510.9999999999998,311.0,4.0,10.0,1
video,989.0,783.0,210.0,123.0,1
video,138.0,1.0,7.0,2.0,1
video,66.0,0.0,5.0,1.0,1
video,101.0,1.0,8.0,1.0,1
video,206.0,1.0,38.0,3.0,1
video,139.0,1.0,17.0,1.0,1
video,1391.0,1282.0,594.0,281.0,1
video,171.0,3.0,22.0,1.0,1
video,101.0,2.0,10.0,1.0,1
video,1874.0,2478.0,586.0,394.0,1
video,253.0,0.0,51.0,3.0,1
video,1397.0,771.0,695.0,485.00000000000006,1
photo,660.0,14.0,3.0,1.0,0
status,234.0,10.0,0.0,3.0,0
photo,392.00000000000006,133.0,2.0,1.0,0
photo,417.0,151.0,3.0,2.0,0
photo,231.0,130.0,0.0,1.0,0
photo,143.0,48.0,1.0,4.0,0
photo,146.0,34.0,0.0,2.0,0
photo,237.0,116.99999999999999,1.0,1.0,0
status,403.0,158.0,0.0,2.0,0
video,225.0,1.0,31.0,2.0,1
video,83.0,0.0,1.0,2.0,1
video,1927.0,1586.0,603.0,390.0,1
video,160.0,1.0,16.0,1.0,1
video,227.0,3.0,22.0,0.0,1
video,113.0,2.0,13.0,0.0,1
video,2033.0,1961.0,699.0,421.00000000000006,1
status,661.0,34.0,0.0,3.0,1
video,317.0,1.0,53.0,1.0,1
video,1712.0,1437.9999999999998,488.99999999999994,304.0,1
photo,2101.0,115.99999999999999,13.0,14.0,0
video,1909.0,1566.0,607.0,239.0,1
video,272.0,0.0,29.0,1.0,1
video,1168.0,1245.0,358.0,162.0,1
video,325.0,0.0,38.0,2.0,1
video,1988.0,1827.0000000000002,628.0,460.0,1
status,284.0,22.000000000000004,2.0,1.0,0
status,305.0,19.0,0.0,3.0,0
status,482.0,24.0,0.0,2.0,0
status,331.0,6.0,0.0,1.0,0
status,122.0,1.0,0.0,3.0,0
status,275.0,7.0,1.0,0.0,0
video,211.0,0.0,19.0,1.0,1
video,69.0,0.0,4.0,1.0,1
video,51.0,1.0,6.0,1.0,1
video,99.00000000000001,0.0,11.0,1.0,1
video,2639.0,1625.0,675.0,657.0,1
status,635.0,25.0,1.0,7.0,1
photo,1490.9999999999998,66.0,14.0,9.0,0
photo,187.99999999999997,1.0,2.0,2.0,0
photo,598.0,28.0,14.0,2.0,0
photo,743.9999999999999,80.0,10.0,1.0,0
photo,580.0,34.0,6.0,4.0,0
status,685.0,54.0,0.0,2.0,1
status,1905.0,1186.0,2.0,7.0,1
status,1288.0,97.0,2.0,7.0,1
status,926.0,51.0,6.0,6.0,1
status,1393.0,327.0,36.0,7.0,1
status,330.0,14.0,4.0,4.0,0
status,679.0,64.0,1.0,0.0,1
status,648.0,67.0,4.0,7.0,1
status,2383.0,507.0,18.0,25.0,1
photo,770.0000000000001,31.0,2.0,6.0,0
photo,812.0,67.0,2.0,0.0,0
photo,2149.0,193.0,12.0,18.0,0
photo,1145.0,51.0,7.0,4.0,0
status,1130.0,90.99999999999999,4.0,9.0,1
status,555.0,35.0,1.0,2.0,0
status,596.0,22.999999999999996,7.0,6.0,0
status,1027.0,146.0,7.0,8.0,1
status,1296.0,240.0,6.0,13.0,1
photo,498.0,36.0,6.0,2.0,0
status,931.0,60.0,6.0,7.0,1
photo,484.0,25.0,1.0,3.0,0
photo,612.0,73.0,1.0,4.0,0
photo,423.0,73.0,1.0,3.0,0
status,222.0,28.999999999999996,0.0,1.0,0
status,143.0,12.0,0.0,0.0,0
status,79.0,20.0,0.0,0.0,0
status,111.0,13.0,1.0,0.0,0
status,285.0,67.0,1.0,1.0,0
photo,586.0,61.0,19.0,5.0,0
photo,382.99999999999994,28.0,10.0,6.0,0
photo,279.0,56.0,9.0,0.0,0
photo,317.0,35.0,7.0,0.0,0
photo,133.0,42.0,5.0,4.0,0
photo,368.99999999999994,100.0,4.0,0.0,0
status,133.0,11.000000000000002,0.0,0.0,0
photo,517.0,105.0,2.0,8.0,0
photo,396.00000000000006,28.0,0.0,3.0,0
photo,431.0,75.0,0.0,4.0,0
status,265.0,82.0,0.0,1.0,0
photo,329.0,45.99999999999999,7.0,0.0,0
photo,439.0,58.99999999999999,1.0,1.0,0
photo,337.0,57.00000000000001,13.0,1.0,0
status,145.0,26.0,0.0,1.0,0
photo,115.0,24.0,0.0,1.0,0
status,100.00000000000001,54.0,0.0,0.0,0
status,134.0,26.0,0.0,0.0,0
status,87.0,28.0,0.0,0.0,0
status,120.0,55.0,1.0,0.0,0
link,120.0,26.0,0.0,0.0,0
photo,237.0,32.0,3.0,3.0,0
status,128.0,20.0,0.0,3.0,0
status,78.0,10.0,0.0,0.0,0
status,114.0,17.0,0.0,1.0,0
link,92.99999999999999,30.0,0.0,1.0,0
photo,119.0,17.0,1.0,2.0,0
status,58.0,6.0,0.0,0.0,0
link,21.0,4.0,0.0,0.0,0
status,45.99999999999999,0.0,0.0,0.0,0
photo,170.0,18.0,0.0,3.0,0
photo,44.0,2.0,1.0,0.0,0
status,36.0,2.0,0.0,0.0,0
status,140.0,20.0,0.0,3.0,0
status,128.0,14.0,0.0,0.0,0
photo,2.0,0.0,0.0,0.0,0
video,27.0,0.0,18.0,0.0,1
video,97.00000000000001,177.00000000000003,210.0,49.0,1
photo,2.0,4.0,0.0,0.0,0
photo,9.0,0.0,1.0,0.0,0
photo,19.0,1.0,1.0,0.0,0
video,32.0,0.0,12.0,0.0,1
photo,25.000000000000004,0.0,0.0,0.0,0
photo,31.0,0.0,1.0,0.0,0
photo,25.000000000000004,0.0,0.0,0.0,0
photo,18.0,0.0,0.0,0.0,0
video,33.0,0.0,6.0,0.0,1
video,156.0,593.0,210.0,56.0,1
video,16.0,0.0,4.0,0.0,1
photo,41.0,1.0,0.0,0.0,0
photo,38.0,1.0,0.0,0.0,0
video,20.0,0.0,1.0,0.0,1
video,99.00000000000001,360.99999999999994,87.0,17.0,1
photo,29.0,3.0,0.0,0.0,0
photo,22.0,0.0,0.0,0.0,0
photo,13.0,0.0,0.0,0.0,0
video,29.0,0.0,3.0,0.0,1
video,182.0,356.00000000000006,229.0,72.0,1
photo,12.000000000000002,0.0,0.0,0.0,0
photo,12.000000000000002,0.0,0.0,0.0,0
photo,9.0,0.0,0.0,0.0,0
photo,11.0,0.0,0.0,0.0,0
photo,8.0,0.0,0.0,0.0,0
photo,22.999999999999996,2.0,0.0,0.0,0
video,16.0,0.0,4.0,0.0,1
video,13.0,1.0,0.0,0.0,1
photo,19.0,0.0,0.0,0.0,0
photo,26.0,0.0,0.0,0.0,0
photo,27.0,1.0,0.0,0.0,0
photo,14.0,0.0,0.0,0.0,0
video,64.0,0.0,13.0,0.0,1
video,154.0,455.00000000000006,199.0,53.0,1
photo,20.0,1.0,0.0,0.0,0
video,19.0,0.0,0.0,0.0,1
photo,19.0,0.0,0.0,0.0,0
photo,10.0,0.0,0.0,0.0,0
photo,9.0,2.0,0.0,0.0,0
photo,15.0,0.0,0.0,0.0,0
photo,31.0,0.0,0.0,0.0,0
photo,22.999999999999996,2.0,0.0,0.0,0
video,50.00000000000001,0.0,13.0,1.0,1
video,259.0,695.0000000000001,263.0,106.0,1
photo,25.000000000000004,0.0,0.0,0.0,0
photo,18.0,0.0,0.0,0.0,0
photo,26.0,0.0,0.0,0.0,0
photo,29.0,1.0,0.0,0.0,0
video,59.0,0.0,7.0,0.0,1
photo,19.0,0.0,0.0,0.0,0
photo,35.0,0.0,0.0,0.0,0
photo,14.0,0.0,0.0,0.0,0
video,22.999999999999996,0.0,7.0,0.0,1
video,63.0,84.0,92.0,17.0,1
photo,27.0,0.0,0.0,0.0,0
photo,17.0,0.0,0.0,0.0,0
photo,14.0,1.0,0.0,0.0,0
photo,12.000000000000002,0.0,0.0,0.0,0
photo,32.0,0.0,1.0,0.0,0
video,37.0,0.0,6.0,0.0,1
video,146.0,303.0,221.0,69.0,1
photo,40.0,1.0,0.0,0.0,0
photo,20.0,0.0,0.0,1.0,0
photo,20.0,0.0,0.0,0.0,0
video,50.00000000000001,0.0,5.0,1.0,1
photo,19.0,0.0,1.0,0.0,0
photo,45.99999999999999,0.0,0.0,0.0,0
photo,26.0,0.0,0.0,0.0,0
photo,14.0,0.0,0.0,0.0,0
video,55.0,0.0,13.0,0.0,1
video,162.0,418.0,163.0,49.0,1
photo,10.0,0.0,0.0,1.0,0
video,26.0,0.0,13.0,0.0,1
photo,11.0,0.0,0.0,0.0,0
photo,18.0,0.0,0.0,0.0,0
photo,12.000000000000002,1.0,0.0,0.0,0
photo,35.0,2.0,0.0,0.0,0
photo,14.0,0.0,0.0,0.0,0
video,63.0,0.0,15.0,0.0,1
video,183.99999999999997,530.0,224.0,80.0,1
photo,28.0,0.0,0.0,1.0,0
photo,24.000000000000004,0.0,0.0,0.0,0
photo,33.0,0.0,0.0,0.0,0
photo,17.0,0.0,0.0,1.0,0
video,58.0,0.0,14.0,0.0,1
photo,33.0,0.0,0.0,0.0,0
photo,39.0,0.0,0.0,0.0,0
photo,11.0,1.0,0.0,0.0,0
photo,16.0,0.0,0.0,0.0,0
video,63.0,0.0,9.0,0.0,1
video,6.000000000000001,0.0,2.0,0.0,1
video,196.00000000000003,637.0,222.99999999999997,81.0,1
photo,31.0,0.0,1.0,0.0,0
photo,40.0,1.0,0.0,0.0,0
photo,22.0,3.0,1.0,0.0,0
photo,25.000000000000004,0.0,0.0,0.0,0
photo,25.000000000000004,0.0,1.0,0.0,0
video,36.0,0.0,5.0,0.0,1
video,162.0,401.0,213.0,78.0,1
photo,25.000000000000004,0.0,0.0,1.0,0
photo,14.0,1.0,0.0,0.0,0
photo,52.0,1.0,1.0,0.0,0
photo,26.0,0.0,0.0,0.0,0
video,36.0,0.0,15.0,0.0,1
photo,10.0,0.0,0.0,0.0,0
photo,15.0,1.0,0.0,0.0,0
photo,16.0,0.0,0.0,0.0,0
photo,16.0,3.0,0.0,1.0,0
video,31.0,0.0,1.0,0.0,1
video,181.0,506.0,211.0,52.0,1
video,1.0,0.0,0.0,0.0,1
video,42.0,40.0,30.0,5.0,1
photo,37.0,2.0,0.0,1.0,0
photo,26.0,2.0,0.0,0.0,0
photo,32.0,0.0,0.0,0.0,0
photo,17.0,2.0,1.0,1.0,0
photo,19.0,1.0,0.0,0.0,0
photo,18.0,0.0,0.0,0.0,0
video,51.0,0.0,13.0,0.0,1
video,4.0,0.0,1.0,0.0,1
video,174.0,512.0,201.0,88.0,1
photo,38.0,2.0,0.0,0.0,0
photo,29.0,0.0,0.0,0.0,0
photo,32.0,1.0,0.0,0.0,0
photo,22.0,0.0,0.0,0.0,0
photo,13.0,1.0,3.0,0.0,0
video,24.000000000000004,0.0,3.0,0.0,1
video,78.0,209.0,132.0,14.0,1
photo,26.0,0.0,0.0,0.0,0
video,22.999999999999996,0.0,5.0,0.0,1
photo,22.999999999999996,1.0,0.0,0.0,0
photo,19.0,0.0,0.0,0.0,0
photo,11.0,0.0,0.0,0.0,0
photo,3.0000000000000004,0.0,0.0,0.0,0
video,26.0,0.0,5.0,0.0,1
video,115.0,259.0,153.0,58.0,1
photo,40.0,1.0,1.0,0.0,0
photo,17.0,0.0,0.0,0.0,0
photo,32.0,2.0,0.0,1.0,0
photo,12.000000000000002,0.0,0.0,0.0,0
video,45.99999999999999,0.0,13.0,0.0,1
photo,20.0,1.0,0.0,0.0,0
photo,13.0,0.0,0.0,0.0,0
photo,29.0,0.0,1.0,0.0,0
photo,35.0,0.0,1.0,0.0,0
video,58.0,0.0,19.0,0.0,1
video,172.0,555.0,240.0,49.0,1
photo,24.000000000000004,0.0,0.0,0.0,0
photo,21.0,1.0,2.0,0.0,0
photo,15.0,0.0,0.0,0.0,0
video,38.0,0.0,9.0,0.0,1
video,156.0,482.0,189.0,55.0,1
photo,17.0,1.0,0.0,0.0,0
photo,32.0,0.0,0.0,0.0,0
photo,25.000000000000004,1.0,0.0,0.0,0
video,64.0,0.0,13.0,0.0,1
photo,42.0,2.0,1.0,0.0,0
photo,22.0,1.0,0.0,0.0,0
photo,24.000000000000004,0.0,0.0,0.0,0
photo,12.000000000000002,0.0,0.0,0.0,0
video,60.0,0.0,5.0,0.0,1
video,156.0,458.00000000000006,272.0,38.0,1
video,22.0,1.0,1.0,0.0,1
photo,34.0,1.0,0.0,0.0,0
video,22.0,0.0,2.0,0.0,1
photo,33.0,0.0,0.0,0.0,0
photo,13.0,1.0,0.0,0.0,0
photo,26.0,0.0,1.0,0.0,0
photo,13.0,0.0,0.0,0.0,0
photo,18.0,0.0,0.0,0.0,0
photo,24.000000000000004,0.0,0.0,0.0,0
photo,18.0,1.0,0.0,0.0,0
photo,8.0,0.0,0.0,0.0,0
photo,13.0,0.0,0.0,0.0,0
video,27.0,0.0,4.0,0.0,1
photo,21.0,0.0,0.0,1.0,0
photo,18.0,0.0,0.0,0.0,0
photo,10.0,0.0,0.0,0.0,0
video,62.0,0.0,19.0,0.0,1
video,219.0,627.0,230.00000000000003,76.0,1
video,25.000000000000004,0.0,2.0,0.0,1
photo,28.0,1.0,0.0,0.0,0
photo,19.0,1.0,0.0,0.0,0
photo,20.0,0.0,0.0,0.0,0
photo,15.0,0.0,0.0,0.0,0
photo,9.0,0.0,0.0,0.0,0
photo,22.0,0.0,1.0,1.0,0
photo,12.000000000000002,1.0,1.0,0.0,0
photo,15.0,0.0,0.0,0.0,0
video,51.0,0.0,14.0,0.0,1
video,243.0,597.0,241.0,105.0,1
photo,17.0,0.0,0.0,0.0,0
photo,17.0,0.0,0.0,0.0,0
photo,16.0,0.0,0.0,0.0,0
photo,15.0,0.0,0.0,0.0,0
photo,31.0,0.0,0.0,0.0,0
photo,20.0,0.0,0.0,0.0,0
photo,11.0,0.0,0.0,0.0,0
photo,34.0,0.0,0.0,0.0,0
photo,18.0,0.0,0.0,0.0,0
photo,15.0,0.0,1.0,1.0,0
photo,18.0,0.0,0.0,0.0,0
photo,43.0,1.0,2.0,1.0,0
video,57.0,0.0,17.0,0.0,1
video,205.0,619.0,238.99999999999997,59.0,1
photo,28.0,0.0,0.0,0.0,0
photo,26.0,1.0,0.0,0.0,0
photo,11.0,0.0,0.0,0.0,0
photo,13.0,0.0,0.0,0.0,0
video,41.0,0.0,5.0,0.0,1
photo,14.0,0.0,1.0,0.0,0
photo,22.999999999999996,0.0,1.0,0.0,0
photo,10.0,0.0,0.0,0.0,0
video,50.00000000000001,0.0,6.0,1.0,1
video,136.0,395.0,195.0,32.0,1
photo,16.0,0.0,0.0,0.0,0
photo,9.0,0.0,0.0,0.0,0
photo,18.0,2.0,0.0,0.0,0
photo,2.0,0.0,0.0,0.0,0
photo,10.0,0.0,0.0,0.0,0
photo,16.0,0.0,0.0,0.0,0
photo,10.0,0.0,0.0,0.0,0
status,35.0,0.0,0.0,1.0,0
photo,20.0,1.0,1.0,0.0,0
photo,6.000000000000001,0.0,0.0,0.0,0
photo,33.0,1.0,0.0,0.0,0
photo,24.000000000000004,3.0,0.0,0.0,0
photo,39.0,1.0,0.0,0.0,0
photo,38.0,0.0,0.0,0.0,0
photo,25.000000000000004,1.0,0.0,1.0,0
video,63.0,0.0,6.0,0.0,1
video,161.0,579.0,202.0,40.0,1
photo,19.0,0.0,0.0,0.0,0
